Sex,Age,Height,Weight,BMI
Male,24,168.5026348,55.15347561,19.42495448
Male,33,178.926236,59.3927499,18.55179336
Male,18,177.7787402,61.5163333,19.46396474
Female,34,178.1458718,56.2143828,17.71317599
Female,18,170.635422,59.87215167,20.56302487
Male,19,173.236636,53.289846,17.7568325
Female,22,172.1134734,58.81174343,19.85339723
Male,33,164.5857262,55.50637047,20.49080453
Male,29,168.8559234,51.97565282,18.22921088
Male,33,170.1377598,52.86170016,18.26165876
Male,20,166.8777714,63.24470166,22.71055158
Female,19,169.740707,56.01058375,19.4401048
Male,32,168.5325814,60.12330577,21.16779506
Female,25,178.1426714,65.04573553,20.49667544
Female,20,178.093751,60.30188509,19.01227306
Male,34,163.986083,44.85901533,16.68154488
Male,21,173.1193896,55.53521895,18.53009221
Female,21,170.55465,47.48055244,16.32259297
Male,35,180.0587458,64.76605047,19.97650411
Female,22,173.1319372,59.3880779,19.81277963
Male,33,180.8392878,65.2388298,19.94899874
Male,28,172.5280776,64.5385739,21.68204866
Female,34,165.8671816,48.96262015,17.79689492
Male,28,168.6752024,47.93976935,16.84976999
Male,18,181.1184338,56.88080071,17.33967327
Female,18,175.4123238,48.27107322,15.68798868
Male,30,167.5242268,53.76752412,19.15866796
Female,32,176.8799104,62.0439973,19.8309385
Male,26,180.606573,66.19400461,20.29327162
Female,29,168.1950154,58.80235407,20.78590736
Female,21,167.9821126,49.21273098,17.44021783
Female,32,172.174154,54.99975315,18.55347833
Female,25,169.3605198,61.57058294,21.46591603
Male,24,177.7849632,62.37013022,19.73272734
Female,25,180.706014,56.24781256,17.22506786
Male,27,174.3437458,58.45050247,19.22985547
Male,22,175.4771192,60.63672697,19.69224705
Female,22,172.6536806,48.31597886,16.20838026
Female,21,167.5081486,51.27399079,18.27366926
Male,18,167.6933908,57.13626394,20.31797693
Female,27,180.9388304,63.63651475,19.43763154
Male,23,171.5179196,64.96758156,22.08402429
Female,28,180.516149,66.13662518,20.2959987
Male,26,173.4103212,58.13679799,19.33311078
Male,23,170.9910728,60.86479322,20.81707914
Female,31,175.2307392,63.60117991,20.71310006
Female,18,173.74616,66.38111147,21.98946213
Female,32,170.41368,59.90975448,20.62952111
Male,27,169.5923964,55.39723615,19.26086824
Male,27,166.7417544,59.63347137,21.44874442
Female,27,165.966267,58.74778691,21.3281102
Male,24,173.1847946,57.03701792,19.01681624
Female,23,179.4744696,69.46240979,21.56477867
Female,18,167.4977854,56.49760588,20.13781851
Male,35,176.8549168,61.1544573,19.55214262
Male,24,173.481111,52.33898031,17.39087303
Male,26,177.954305,53.50657243,16.89626259
Female,35,173.8274908,56.50159749,18.69925573
Female,31,175.9461048,60.96476498,19.69337302
Male,30,171.9709794,58.65366649,19.83286029
Male,24,180.068601,60.3923314,18.625431
Male,29,179.1795502,66.84177988,20.81956438
Male,18,181.8153844,70.31280477,21.27030325
Male,34,173.7944454,57.2844072,18.96553751
Male,29,176.1688374,60.99025687,19.65182112
Male,24,178.9303,60.79480391,18.98887337
Female,27,171.1490862,58.47930558,19.96427549
Male,21,171.4694818,55.81649158,18.98407236
Male,30,174.0421716,50.88344776,16.79840548
Male,18,169.6937932,50.68636187,17.60190696
Female,34,183.8587128,67.34100364,19.92102455
Male,24,174.0317068,62.02689687,20.47971044
Male,20,179.8266914,60.42158811,18.68462323
Female,26,168.196387,53.01837096,18.74103496
Female,29,173.5116418,56.63291248,18.81101263
Male,31,170.61561,55.14816858,18.94497709
Male,24,172.139356,55.88121921,18.85845204
Female,35,171.3821312,62.19908053,21.17646198
Male,30,172.1475602,55.10879676,18.59600702
Female,22,175.7705146,68.46514161,22.16041957
Male,22,177.9091438,64.54660248,20.3928237
Male,21,179.2472666,61.12279656,19.02386036
Female,24,168.7926266,60.58111655,21.26330884
Female,35,171.9105528,61.72915884,20.8874682
Female,27,167.0212052,43.18297338,15.47995995
Male,30,176.161446,54.31333182,17.50190123
Male,22,179.299108,69.36089582,21.57540477
Female,27,170.8817004,63.59324204,21.77811912
Female,35,173.9608662,65.88442782,21.77108995
Female,29,170.2355752,54.19771113,18.70168843
Female,22,167.0713702,56.0241008,20.07110775
Male,30,167.5531066,50.20151699,17.88184756
Male,26,173.1992472,50.57332665,16.8589312
Male,31,183.098313,63.26928637,18.87229718
Male,22,169.8080932,60.36770134,20.93574333
Female,24,175.5375966,60.56347181,19.65490658
Male,20,164.060886,51.15152085,19.00417242
Female,24,170.2777646,56.6071938,19.52343641
Female,34,175.2385624,55.98345893,18.23059658
Female,27,179.3207488,64.4518924,20.04357117
Female,35,178.0282952,52.74435581,16.6417289
Male,25,166.838376,59.47757167,21.36789977
Male,33,170.429428,59.53368105,20.49623444
Male,22,167.7398728,57.71609106,20.51279349
Female,18,175.9311442,55.54342897,17.94517713
Female,24,169.1983154,52.27339086,18.25951003
Female,25,173.0181452,57.58500287,19.2365243
Female,22,177.1156986,65.06505856,20.74121668
Female,23,162.6118668,56.87005057,21.50699132
Male,31,168.2433262,49.44587746,17.4684718
Male,30,184.0677294,63.15870055,18.64139429
Male,26,168.1972252,46.34897555,16.38336105
Female,32,181.096412,65.49411159,19.97023062
Male,31,160.33877,37.68684453,14.6592988
Male,27,180.1630636,65.94951833,20.31798465
Male,19,173.3674206,61.20172163,20.36241012
Male,28,164.5415556,61.08891321,22.56377278
Female,29,166.1917428,50.57387096,18.31082147
Female,22,175.0405694,54.33814332,17.73486458
Female,29,165.0221998,43.41072211,15.94089798
Male,25,168.0270198,53.14242848,18.82277557
Female,20,167.5990044,57.71309735,20.54622455
Female,33,175.87849,65.73483306,21.25057199
Female,27,173.5323428,55.72218972,18.50409421
Female,24,178.0948178,60.86756013,19.19039194
Male,20,174.3334334,56.68888578,18.65250094
Female,34,172.0669406,61.61784727,20.81192078
Male,18,164.0494814,54.80402805,20.36400865
Male,23,164.240591,56.70693876,21.02208179
Male,19,167.4055834,60.57608167,21.61532734
Female,23,167.0722846,56.4986945,20.24091339
Female,24,170.562524,61.67454632,21.20016552
Male,21,183.4982106,65.12398021,19.34094924
Female,18,174.5792546,59.22668973,19.43268034
Male,26,171.6282826,57.69332073,19.58611679
Male,29,178.7203436,64.06411628,20.05706467
Female,26,161.6007182,48.72652532,18.65861426
Female,25,168.1660594,55.48496091,19.62000464
Male,32,168.2016956,50.62340325,17.89332769
Male,31,177.983388,62.54653229,19.7444397
Male,31,176.927002,64.80664699,20.70293086
Female,26,168.2760922,51.9067975,18.33073654
Female,34,172.898816,58.18392623,19.46343558
Female,22,170.5561232,61.04105921,20.98398398
Female,30,174.6658686,63.54983325,20.83045882
Male,26,173.026705,55.32783652,18.48067927
Male,29,166.9538698,50.54143911,18.13239371
Female,32,175.7029506,61.26926153,19.84655139
Male,30,178.7233154,60.3198927,18.88420266
Male,24,179.7953478,53.41349528,16.5232173
Female,22,180.0373082,61.22939076,18.89015114
Female,20,169.2185592,68.77009176,24.01619131
Male,27,177.756566,58.48107459,18.50821591
Female,21,169.9987964,54.5025252,18.85929473
Male,18,181.5034724,56.97151919,17.2937207
Male,20,176.9451376,57.98234978,18.51906527
Female,30,176.0459522,61.74997873,19.9243995
Male,28,169.158285,52.74558051,18.43317075
Female,25,163.0733086,57.64147512,21.67553559
Male,23,173.3054954,57.02404518,18.98601722
Male,22,178.0291334,54.91865084,17.32759228
Female,30,180.27777,55.67311103,17.13016919
Male,25,164.9256036,54.18364976,19.92015014
Male,34,169.9286924,60.28460322,20.87725963
Male,25,175.7629962,60.26822853,19.50895685
Female,29,173.773846,56.40357618,18.67834234
Female,27,168.443402,59.97389244,21.13755471
Male,34,183.2220618,64.77480481,19.29528055
Male,27,166.9951702,58.78783911,21.08046527
Male,30,177.7155958,58.30140666,18.45986268
Female,22,165.3899918,51.25226371,18.73678689
Female,18,171.2796676,55.37432973,18.87545269
Male,19,168.650539,53.70352224,18.88112294
Female,27,170.6567326,59.02592975,20.2673282
Female,26,171.9223638,50.6582845,17.13903035
Male,25,172.1477126,64.52133739,21.77215234
Female,18,161.6185998,55.61264716,21.29077178
Female,33,168.77538,55.71012416,19.55764028
Female,33,182.685182,54.02843045,16.18885836
Female,34,172.5222356,63.24597172,21.24923167
Female,30,172.7490322,64.10861369,21.48254134
Male,30,172.1237096,54.33446923,18.33979811
Male,27,175.7626914,61.83643343,20.01665762
Male,28,170.1827686,53.70982717,18.54484049
Male,23,170.4253386,62.45604061,21.50337527
Male,20,177.4226576,58.54879593,18.59945952
Male,21,171.2666628,56.00241909,19.09244873
Female,32,173.000416,52.35866622,17.49422857
Male,33,173.4675982,58.93571023,19.58584473
Female,20,176.4074704,61.66874033,19.81671434
Male,22,175.4687626,57.97518302,18.8296834
Female,22,180.1305262,63.0953337,19.44567946
Male,34,163.0823764,49.53827422,18.62633145
Male,33,180.602001,56.52459462,17.32977233
Female,33,183.0964842,61.78880623,18.43105992
Male,21,168.0240226,54.64527072,19.35576509
Male,23,171.5236092,52.69196589,17.91006267
Male,19,170.6266844,52.39413714,17.996552
Female,23,185.241057,64.40834753,18.77016855
Female,28,166.4744448,61.45582407,22.17524428
Female,28,175.4755698,61.29416375,19.90610626
Male,23,165.8363714,49.1011019,17.85386234
Male,32,174.0775538,56.75697,18.72984436
Female,35,181.1731708,64.81594563,19.74670361
Female,23,169.877613,58.19490317,20.16569371
Female,25,172.4963784,58.18138612,19.55350503
Male,20,170.1860452,46.97697419,16.21950755
Female,18,173.4206336,70.80889874,23.54435619
Male,21,168.1550104,47.61182207,16.83820117
Male,22,163.1750356,55.17338831,20.72157395
Male,18,171.2909452,59.87718655,20.40765439
Male,19,163.8320574,53.70891999,20.01009569
Female,19,174.9960178,61.41178026,20.05376271
Male,19,178.6358632,63.80379962,19.99446339
Male,30,163.3662468,50.65279604,18.97926006
Male,35,170.4658262,58.07470119,19.9854
Male,29,172.7506324,59.18187481,19.83124334
Male,33,173.3617818,58.15630246,19.35042817
Male,30,172.1325742,64.782153,21.86400746
Female,28,171.3049914,55.82833034,19.0245819
Male,18,166.9689574,53.46815316,19.17892361
Male,34,176.8950488,59.38766966,18.97865564
Female,35,182.6975772,58.59211401,17.55391972
Female,35,176.261649,65.57965911,21.10833673
Female,33,170.5538118,52.55479956,18.06716623
Female,28,175.633126,52.85811678,17.13560097
Female,18,169.9410876,64.4077125,22.30188668
Male,24,172.30852,59.93334129,20.18624325
Female,33,172.9641956,61.35322148,20.50810181
Female,23,167.9979622,57.63725671,20.42188334
Female,20,180.7562044,58.89624769,18.02609753
Female,33,171.5962278,61.01116747,20.72022079
Male,29,177.8324866,55.04837826,17.40695646
Female,23,184.3133474,64.93111274,19.11348098
Male,34,169.1696896,56.59657973,19.77632534
Male,21,174.0357708,54.50120978,17.99407875
Male,32,168.5198052,63.23816993,22.26783081
Male,20,175.3283768,59.72645781,19.42955487
Female,19,175.5761284,59.45235194,19.28584269
Male,18,173.3442812,58.91774797,19.60774354
Female,31,173.956726,55.94789729,18.48850669
Male,27,179.5338294,62.38319368,19.35421371
Male,19,178.7136126,62.0916245,19.44098526
Female,35,171.7649854,53.70642523,18.2036086
Male,30,176.393602,52.72743682,16.94616845
Female,27,172.5291444,56.62796833,19.02420687
Male,29,173.7194138,54.87601316,18.18387166
Male,26,168.4480248,47.68199281,16.80440225
Female,19,180.9212028,65.96943103,20.15414237
Male,18,165.8408926,49.07470282,17.84329032
Male,34,167.6472898,59.1383753,21.04150655
Male,20,171.749085,53.30422488,18.07062963
Male,26,175.5210104,61.63240758,20.005593
Male,18,175.2534722,57.83874244,18.83155122
Female,33,175.4512874,68.6737941,22.30891455
Female,33,173.5857844,51.02002442,16.93217959
Female,29,182.0721784,71.1030534,21.44873043
Male,23,174.6926656,62.69091074,20.5426162
Female,21,168.1020514,49.69943559,17.58757436
Male,26,183.8221368,63.49122912,18.78964742
Male,30,169.802937,56.51184868,19.59970955
Male,32,167.0224752,59.19484755,21.21947292
Male,27,177.018823,68.52796415,21.8690264
Male,25,168.349041,49.33823999,17.4085611
Male,32,168.8529008,48.07748,16.86262416
Female,21,174.5465648,65.05879899,21.35423148
Female,29,173.4627976,52.04673075,17.29741793
Male,29,171.8740784,56.14276057,19.00524685
Male,23,181.099079,63.26565763,19.29017022
Female,23,170.3671726,52.53511365,18.09999108
Female,27,179.5284192,66.4822172,20.62716762
Male,34,181.3588956,69.85290747,21.23769008
Female,34,180.3499568,62.40972883,19.18760312
Male,22,168.350946,57.12029748,20.15393506
Female,21,172.8567282,63.36408718,21.20660378
Male,19,162.9751884,57.31525148,21.57882213
Female,21,169.8743364,51.67809623,17.90818105
Female,20,179.1453872,58.85837273,18.33992297
Male,21,166.258113,52.70403145,19.06683723
Female,31,175.5478074,63.10803428,20.47832119
Female,26,172.5732134,57.59783953,19.34015445
Female,31,170.721528,57.0778866,19.5835681
Male,32,171.798488,51.49362021,17.44677931
Female,24,178.037871,55.89945362,17.63531798
Female,26,163.6103916,55.81699053,20.85187752
Male,22,177.2335292,58.12015115,18.5027159
Female,30,169.1177974,58.03065737,20.28987537
Female,29,173.100873,50.10735121,16.72258629
Male,29,168.101391,58.03097489,20.53609046
Male,35,169.6570648,53.60001246,18.62179361
Female,29,170.600878,58.84195268,20.21738908
Female,24,172.7683616,59.24342729,19.84779483
Male,33,170.0742598,47.64597757,16.47212311
Female,29,174.5080838,55.62398697,18.26549859
Male,32,176.9886478,62.74357281,20.02990729
Male,22,168.9809422,48.86918012,17.11433839
Male,18,168.8333174,64.15687592,22.50750818
Female,19,181.4739322,69.71560505,21.16908165
Female,26,169.2312592,61.0331667,21.31106965
Female,21,162.585781,49.74062178,18.81683615
Female,31,165.1841248,53.16234118,19.48354601
Male,31,169.6012864,56.37441019,19.59856365
Male,19,175.0550728,56.79851906,18.53480955
Male,35,180.9223204,60.43011565,18.46161303
Female,18,180.6024328,55.61232965,17.05000115
Male,33,177.3097546,61.1738257,19.45812103
Female,30,170.4118258,50.55314179,17.40801326
Male,24,170.8901332,53.00036335,18.14869436
Male,30,182.5394622,64.93297246,19.48732676
Female,19,170.6930038,45.32468687,15.55621321
Male,26,173.8403432,58.02498747,19.20058365
Female,27,170.6950612,61.9870261,21.27450217
Female,31,176.1893352,65.94992656,21.24494441
Male,30,175.365664,57.4618979,18.68492482
Female,28,167.400224,58.14977073,20.75087688
Male,25,168.7770564,55.71602087,19.55932182
Male,19,167.8434286,60.44440381,21.45595896
Female,31,176.1583218,52.96171728,17.06696298
Female,35,179.9173186,65.33793973,20.18459373
Male,18,171.86656,60.10792899,20.34930177
Male,24,165.8865364,56.23783353,20.43651411
Male,35,169.3371518,51.320484,17.8972687
Female,20,170.0090834,56.22331857,19.45237982
Female,21,172.0580252,60.77171606,20.52826043
Female,30,163.2641388,58.12872404,21.80769191
Female,32,169.7594268,55.01522065,19.09042405
Female,20,167.3790912,55.66063724,19.86763989
Female,23,171.847256,56.88665205,19.2630782
Female,29,174.4717364,56.64284616,18.60781661
Female,26,167.8432762,52.8844705,18.77244241
Female,25,169.9601376,58.91665935,20.39597553
Male,34,176.4891568,56.19510513,18.04109727
Female,19,174.2440254,62.44021024,20.5659645
Female,23,175.799115,59.36639618,19.2091361
Male,30,171.7888868,64.39678092,21.82099471
Female,19,166.964487,57.03171089,20.45826038
Female,26,167.8926538,47.35994223,16.80150915
Male,19,171.8384422,53.10137837,17.98314545
Female,20,171.6943226,59.76846046,20.27499316
Female,24,176.7296186,56.91395831,18.22219239
Male,18,167.8655266,58.77350559,20.85734753
Female,28,178.0038604,59.01477138,18.62526255
Male,29,165.1242824,59.84266817,21.94772848
Female,26,175.6781856,64.6208102,20.93809859
Female,27,176.8164104,57.89793624,18.51903963
Male,23,181.5685218,69.54265028,21.09456813
Female,21,176.4642902,57.49777705,18.46451497
Female,25,175.266858,51.72123286,16.83719659
Female,20,176.677574,60.76704406,19.46730231
Male,34,174.3391484,57.87244435,19.04068209
Male,26,170.6946548,57.37303915,19.69103432
Female,25,167.8333956,54.77812792,19.44692502
Male,23,168.1058868,57.44652112,20.32817571
Male,30,179.8517612,60.36166856,18.66089043
Male,27,170.58132,57.13671753,19.63599269
Male,31,165.855142,55.03009848,20.00520129
Female,26,175.8567476,58.8683064,19.03548666
Female,24,175.0255072,58.99191032,19.25707345
Female,29,183.763412,55.97352525,16.57544072
Male,19,173.4707478,62.26875232,20.69274848
Female,32,173.602269,57.94887467,19.22802724
Female,20,171.3604904,60.63863206,20.65040242
Male,35,174.9247962,51.67664473,16.88853862
Female,35,169.2267634,61.51474572,21.48036482
Female,29,164.5207022,55.61065136,20.54553192
Male,35,171.9744338,53.95354235,18.2428507
Female,28,185.39968,60.9039836,17.71855316
Male,27,180.2179276,56.3700557,17.35613414
Male,27,172.6101958,59.28366093,19.8976891
Female,19,170.7123586,56.55376061,19.40582364
Female,24,168.5787586,58.55147213,20.60310294
Female,23,171.8029584,55.31359372,18.74006599
Male,24,177.1508776,57.27460961,18.2505534
Male,30,173.1653128,61.05906683,20.36239584
Female,29,169.9186594,59.80506536,20.71363599
Male,32,171.441364,46.98436774,15.98536941
Male,24,168.9498526,52.79474993,18.49590641
Male,20,169.8836328,56.02296682,19.4116987
Male,26,177.108358,68.19285011,21.74008537
Male,22,177.249963,61.34551041,19.52589701
Female,21,166.1171684,51.01027218,18.4854113
Male,19,172.7157074,62.36264594,20.90553944
Male,32,183.5297574,60.23262153,17.88213219
Female,33,179.8208748,57.16561136,17.67889664
Female,35,165.5771644,64.11940919,23.38778792
Male,28,171.989242,61.64615143,20.84029779
Female,27,177.9307084,61.0832433,19.29393403
Female,33,170.9546238,55.34879248,18.93856042
Female,35,168.6512502,58.21867141,20.4683897
Male,30,177.1303798,59.25522069,18.88604537
Male,34,174.5401386,59.7458262,19.61179995
Female,32,162.2662998,49.2661188,18.71079327
Male,22,173.7576154,51.96685313,17.21231318
Male,32,172.5485754,60.56075025,20.34084579
Male,24,179.5697196,61.62691912,19.1119396
Male,27,175.1351082,67.18124841,21.90292703
Female,27,168.8962078,56.026777,19.64067274
